Type,Subtype,Name,File,RawX,RawY,RawZ,id,Drop,LootSpawnInfo,SpawnConditions,Clazz
spawner,spawner,largeChestMediumChestLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/riverWest/default/interactives/interactives.unity,14435038,2415260,20348366,"-1058220428,1256927177,907700646,-645838966","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""LargeChest"",""MediumChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,ladder,ladderExpand (3),Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,15926771,3332964,33931456,"-1058882839,1170534091,-1737757010,1995322693","","","",Moon.Forsaken.LadderView
food,tomato,tomatoAView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,19078186,3521592,24247050,"-1058888712,1128643765,-1427179614,-783930844","{""groups"":[{""chances"":[{""chance"":60,""count"":1},{""chance"":35,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[""4122645235203468911""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
npc,npc_other,npcRoanAfterBreach,Assets/worlds/isolaSacra/sacrament/sacramentA/rookery/postBreach/interactives/interactives.unity,16225370,5290655,11527488,"-1059239545,1172242764,-1822917480,1986035198","","","{""requiredSpawnConditions"":null,""disableConditions"":{""questSteps"":[{""questGuid"":""4506148437532107414"",""state"":""Completed"",""conditionType"":""And""},{""questGuid"":""1429044088912499142"",""state"":""Completed"",""conditionType"":""And""}],""quests"":[],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
npc,enemies,risenNormalEnemySpawner (3-4p),Assets/worlds/isolaSacra/outskirts/outskirtsA/northArena/risen/interactives/interactives.unity,10136453,2740060,6277038,"-1061884245,1141524920,-116267097,-1057663928","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Normal""],""noneTags"":[""Shield""],""spawnConditions"":[""Quantum.QuantumConditionPlayerCount""]}","",.DynamicSpawner
npc,enemies,risenArmorEnemySpawner,Assets/worlds/isolaSacra/coast/coastA/mainBeach/risenB/interactives/interactives.unity,-721750,710094,3190275,"-1063820815,1217805801,-794563164,-535759387","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Armor""],""noneTags"":[""Giant""],""spawnConditions"":[]}","",.DynamicSpawner
npc,animal,npcBoar,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/northArea/default/interactives/interactives.unity,12199158,3684953,28108814,"-1064136663,1095110400,-1588793929,512598355","","","",Moon.Forsaken.NpcInstance
npc,enemies,risenNormalEnemySpawner (3-4p),Assets/worlds/isolaSacra/fortress/fortressA/elevatorApproach/risenB/interactives/interactives.unity,2282291,1743986,6361907,"-1065793345,1169034082,530145720,606367694","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Normal""],""noneTags"":[""Ranged"",""Armor"",""Shield""],""spawnConditions"":[""Quantum.QuantumConditionPlayerCount""]}","",.DynamicSpawner
npc,enemies,plaguedHumanNormalEnemySpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryEntrance/plaguedHumanAndBoarskin/interactives/interactives.unity,32039240,6291120,15156511,"-1066356786,1078247243,-686030192,-934609175","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""PlaguedHuman"",""Normal""],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
wood,spruce,spruceCPickupView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,13541679,1843472,-2443792,"-106874930,1096857586,1293606538,1644504404","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/plaguedHumanAndBoarskin/interactives/interactives.unity,32555664,6207616,17648190,"-1069452812,1287341582,102222503,262181291","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
spawner,spawner,largeChestLootSpawner,Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,18494028,3863316,34036200,"-1078215045,1244918238,1418968240,-1503221793","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""LargeChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
interactible,readable,readableViewBase,Assets/worlds/isolaSacra/sacrament/sacramentA/interactivesLoreItems/interactivesLoreItems.unity,17486958,4392320,13860122,"-1080204778,1094284201,1346380721,1226687168","","","{""requiredSpawnConditions"":{""questSteps"":[],""quests"":[],""worldEvents"":[{""eventGuid"":""724335397080879778"",""state"":""8192"",""conditionType"":""And""}],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""disableConditions"":null,""respawnConditions"":null}",Moon.Forsaken.GeneralReadableView
npc,enemies,npcBalakTawHammerMinion,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/northArea/default/interactives/interactives.unity,11433981,6225383,30117390,"-1081070428,1122120192,-2030338406,-160009437","","","",Moon.Forsaken.NpcInstance
herb,artemisia,artemisiaHerbPickupView (9),Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,17159076,4144496,36580248,"-1081148758,1320827926,-506301039,-1347831923","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2271648021907577248""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""3240160386219145278""],""filterPool"":[]},{""specificItem"":[""4557901951379879815""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
wood,birch,birchFView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,14504826,2406713,21626082,"-1082189835,1135231211,-1382753881,-490930539","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3703354541582648915""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1901150899890273318""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
wood,birch,birchHView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,16422161,2926877,22095016,"-1082734368,1155039484,-1634054730,-619004920","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3703354541582648915""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""1901150899890273318""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
npc,npc_other,npcNikoTheWorriedWell,Assets/worlds/isolaSacra/sacrament/sacramentA/npcs/npcs.unity,9646630,2655920,11581991,"-1082829183,1098911025,-631426152,-823269689","","","",Moon.Forsaken.NpcInstance
fishing,carp,carpFishingSpotPickupView,Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,32953466,5715591,21990604,"-1082880589,1119115609,-1588863104,-817558811","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3974289298266048918""],""filterPool"":[]}]},{""chances"":[{""chance"":80,""count"":0},{""chance"":10,""count"":1},{""chance"":5,""count"":2},{""chance"":3,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[],""filterPool"":[""Gear""]},{""specificItem"":[],""filterPool"":[""Ring""]}]}]}","","",Moon.Forsaken.FarmableResourceView
interactible,entrance,finleyCellDoor,Assets/worlds/isolaSacra/mountainPass/mountainPassA/interactives/interactives.unity,36099588,6922340,25074794,"-1084553084,1340485204,1295056831,363146261","","","",Moon.Forsaken.PuzzleView
wood,spruce,spruceCView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,14949239,5176295,-4180868,"-1084903185,1253948329,874987966,593473191","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
spawner,spawner,shinySmallChestLootSpawner,Assets/worlds/isolaSacra/outskirts/outskirtsA/midCentral/risen/interactives/interactives.unity,6109397,3166019,7372800,"-1085079233,1253208783,-1842647927,-1942722202","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,enemies,boarskinNormalEnemySpawner (4-4p),Assets/worlds/isolaSacra/mountainPass/mountainPassA/firePit/boarskin/interactives/interactives.unity,30470964,7217479,23461232,"-1087053540,1111743063,1420321163,-1781631694","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Boarskin"",""Normal""],""noneTags"":[],""spawnConditions"":[""Quantum.QuantumConditionPlayerCount""]}","",.DynamicSpawner
ore,silver,silverOreResourceView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,15957362,3016972,-8906408,"-1088035738,1088244247,1428142265,1984004297","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3172688301877486470""],""filterPool"":[]}]},{""chances"":[{""chance"":65,""count"":0},{""chance"":35,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]}]},{""chances"":[{""chance"":99,""count"":0},{""chance"":1,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Gem""]}]}]}","","",Moon.Forsaken.OreVeinView
wood,spruce,log2_spruceE_pickupView,Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,20243416,3758332,34478488,"-108833929,1308476287,366524605,-35280116","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
bonfire,bonfire,fireplaceView,Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,4363452,3732862,-3003169,"-1091814895,1152608837,-204277080,-2075372349","","","",Moon.Forsaken.BonfireView
npc,enemies,npcBondedWitch,Assets/worlds/isolaSacra/mountainPass/mountainPassA/quarryBottom/boarskin/interactives/interactives.unity,33583268,6048317,18331074,"-1092719226,1137447752,289658546,-1656942977","","","",Moon.Forsaken.NpcInstance
npc,enemies,risenNormalEnemySpawner,Assets/worlds/isolaSacra/fortress/fortressA/westBridge/risenB/interactives/interactives.unity,-7177369,2636525,6932760,"-1093795695,1154682250,-781018180,-322361677","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[],""allTags"":[""Risen"",""Normal""],""noneTags"":[""Ranged"",""Armor"",""Shield""],""spawnConditions"":[]}","",.DynamicSpawner
ore,silver,silverOreResourceView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,8853274,3500212,-3891723,"-1094780420,1227909227,975468696,1658597498","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""3172688301877486470""],""filterPool"":[]}]},{""chances"":[{""chance"":65,""count"":0},{""chance"":35,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]}]},{""chances"":[{""chance"":99,""count"":0},{""chance"":1,""count"":1}],""items"":[{""specificItem"":[],""filterPool"":[""Gem""]}]}]}","","",Moon.Forsaken.OreVeinView
bonfire,bonfire,fireplaceView,Assets/worlds/isolaSacra/hills/hillsA/interactives/interactives.unity,10622795,4324456,-2002434,"-1095348668,1302894229,1582603154,-352114845","","","",Moon.Forsaken.BonfireView
npc,enemies,npcShackledBrute,Assets/worlds/isolaSacra/mountainPass/mountainPassA/prisonCells/boarskin/interactives/interactives.unity,35043408,6374195,25129124,"-1096006217,1163989363,486109337,-282766013","","","",Moon.Forsaken.NpcInstance
spawner,spawner,shinyLootSpawner,Assets/worlds/isolaSacra/hills/hillsA/windmillBackApproach/beastAndBoarskinAndTanth/interactives/interactives.unity,13986387,3905728,1312514,"-1096310953,1257971842,-642125931,1605422639","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""Shiny""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
herb,lithops,lithopsHerbPickupView (1),Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,17120526,3693178,28422988,"-1097189988,1186599472,-2108337233,-415705056","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""2460116408179348514""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2690174942439099494""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
interactible,door,kickDownBridge,Assets/worlds/isolaSacra/mountainPass/mountainPassA/interactives/interactives.unity,32041206,8140882,14109900,"-1098249636,1313217326,1567106967,1977895008","","","",Moon.Forsaken.DoorView
npc,animal,npcSheepAData,Assets/worlds/isolaSacra/willsFarm/willsFarmA/marinVillage/rootsThatBindCompleted/interactives/interactives.unity,16896492,3698524,30835998,"-1099808554,1257199577,1785534640,1988746849","","","{""requiredSpawnConditions"":null,""disableConditions"":{""questSteps"":[{""questGuid"":""181637750654751853"",""state"":""Completed"",""conditionType"":""And""}],""quests"":[],""worldEvents"":[],""timesOfDay"":[],""hasItems"":[],""hasModifiers"":[],""activities"":[],""boons"":[],""hasGold"":null},""respawnConditions"":null}",Moon.Forsaken.NpcInstance
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/roadConvoy/default/interactives/interactives.unity,14616023,4363226,26873296,"-110357872,1195001420,542259120,-2130536859","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
npc,npc_other,npcIrmgard,Assets/worlds/isolaSacra/willsFarm/willsFarmA/marinVillage/rootsThatBindCompleted/interactives/interactives.unity,17697382,4129095,36005636,"-1104184133,1219792415,1535360945,-1961512093","","","",Moon.Forsaken.NpcInstance
herb,dracaena,dracaenaHerbView,Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,28909240,8202479,17783848,"-1104648389,1122157147,572398471,-218587085","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""3492249412788768703""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2815119926244608702""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
wood,spruce,spruceCPickupView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,17451028,2539867,-4742037,"-1104917067,1226174314,1915443332,-927043122","{""groups"":[{""chances"":[{""chance"":100,""count"":1}],""items"":[{""specificItem"":[""2466785325384271848""],""filterPool"":[]}]},{""chances"":[{""chance"":90,""count"":0},{""chance"":10,""count"":1}],""items"":[{""specificItem"":[""3062785446694052011""],""filterPool"":[]}]}]}","","",Moon.Forsaken.CuttableTreeView
digging,digging,tier3DigSpotDirtAView,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,18694144,3468100,24215600,"-1107722172,1192485456,784069783,-1114224926","{""groups"":[{""chances"":[{""chance"":70,""count"":1},{""chance"":25,""count"":2},{""chance"":5,""count"":3}],""items"":[{""specificItem"":[],""filterPool"":[""Rock""]},{""specificItem"":[],""filterPool"":[""Root""]},{""specificItem"":[],""filterPool"":[""Weapon""]},{""specificItem"":[],""filterPool"":[""Component""]},{""specificItem"":[],""filterPool"":[""Gem""]},{""specificItem"":[],""filterPool"":[""Ember""]},{""specificItem"":[""3070838133503008000""],""filterPool"":[]},{""specificItem"":[],""filterPool"":[]}]}]}","","",Moon.Forsaken.DigSpotView
npc,enemies,npcBalakTawSpear,Assets/worlds/isolaSacra/marinWoods/marinWoodsA/settlementApproach/default/interactives/interactives.unity,18330420,3811912,24792924,"-1108955801,1112683835,-1995023994,1680469002","","","",Moon.Forsaken.NpcInstance
spawner,spawner,mediumChestSmallChestLootSpawner,Assets/worlds/isolaSacra/hills/hillsA/lumberyard/beastAndBoarskinAndTanth/interactives/interactives.unity,10473322,4602533,-4954715,"-1109150439,1096762620,967609786,899892516","","{""respawnFreq"":""FogCreepBack"",""missChance"":0,""anyTags"":[""MediumChest"",""SmallChest""],""allTags"":[],""noneTags"":[],""spawnConditions"":[]}","",.DynamicSpawner
herb,dracaena,dracaenaHerbView,Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,14832585,2624189,-200696,"-1109398858,1186864233,1434783362,819993933","{""groups"":[{""chances"":[{""chance"":50,""count"":1},{""chance"":50,""count"":2}],""items"":[{""specificItem"":[""3492249412788768703""],""filterPool"":[]}]},{""chances"":[{""chance"":75,""count"":0},{""chance"":25,""count"":1}],""items"":[{""specificItem"":[""2815119926244608702""],""filterPool"":[]}]}]}","","",Moon.Forsaken.StaticPickupView
