Type,Subtype,Name,File,Line,RawX,RawY,RawZ,id_a,id_b,id_c,id_d
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsTempleA/loot/loot.unity,43719,111390224,4055690,-60449748,-308353609,1163890979,296182940,-1122294023
herb,lithops,lithopsHerbPickupView (1),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,615044,17120526,3693178,28422988,-1097189988,1186599472,-2108337233,-415705056
herb,lithops,lithopsHerbPickupView (6),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,616384,17328270,4144496,36590836,309136650,1232863875,1374155436,76701550
herb,lithops,lithopsHerbView,ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,617188,17874944,4038447,30748180,589691642,1284396532,297807283,-721191745
herb,lithops,lithopsHerbPickupView (8),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,617724,11682447,4175908,31788434,-491319329,1107649554,1880502197,140779996
herb,lithops,lithopsHerbPickupView (3),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,617992,14268565,4249905,35385064,1476260557,1327714129,-211674727,-758318263
herb,lithops,lithopsHerbPickupView (2),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,618260,16962028,3399243,32163758,223847059,1212800382,150483599,1344445159
herb,lithops,lithopsHerbPickupView (5),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,618528,17784242,4144496,36189896,-1625144086,1254851447,1399030448,1558425870
herb,lithops,lithopsHerbPickupView (11),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,618796,18423022,3596647,33367000,261944556,1188499931,969519534,2074453096
herb,lithops,lithopsHerbPickupView (7),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,619600,17364926,4144496,36437456,169471284,1264645487,677344439,566635169
herb,mushroom,mushroomOrangeAPickupView (1),ExportedProject/Assets/worlds/infiniteDungeon/entrance/infiniteDungeonMainEntrance/interactives/interactives.unity,351000,-268079312,2976012,-143973904,-272762860,1130957951,1753899423,392303229
herb,mushroom,mushroomOrangeAPickupView (5),ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,134728,122884920,2598622,-73954376,-171376659,1090714677,-1671155535,-1864297172
herb,mushroom,mushroomOrangeBPickupView (1),ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,182249,124459256,1621347,-73358960,-441664449,1198482914,1221165469,-1118224624
herb,mushroom,mushroomOrangeAPickupView (1),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/loot/loot.unity,1272704,12600928,1776175,2361733,-1319411612,1265270514,-2113000572,1501165380
herb,mushroom,mushroomOrangeAPickupView (1),ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,836784,26689670,8164795,21819710,-1783422784,1295927243,-144721228,-2090201504
herb,mushroom,mushroomOrangeAPickupView (2),ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,838928,27119654,7909818,23320678,2065935375,1183122122,-269502554,1102375875
herb,mushroom,mushroomPickupViewA,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,80423,91434584,1076539,-70686208,1211071799,1274602356,369559692,1937311089
herb,mushroom,mushroomPickupViewA,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,80691,91655720,2090880,-70867888,-1706884046,1181522146,158370691,-33753511
herb,mushroom,mushroomPickupViewA,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,80959,89189128,1670699,-73265232,-441803939,1335306514,1087939204,-22697961
herb,mushroom,mushroomPickupViewA (1),ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,81227,91252640,1586860,-72339168,-1571551008,1100131270,-795896950,-2114821558
herb,mushroom,mushroomPickupViewA,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,81495,90350552,1820393,-71318768,-1319710968,1223004337,433399722,-1612790097
herb,mushroom,mushroomPickupViewA,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,81763,91328144,1389410,-72899376,559322638,1278662946,1221485194,-1622069989
herb,mushroom,mushroomPickupViewA,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,82031,89886088,1117454,-72061600,1871520949,1309081080,894186130,-896078687
herb,mushroom,mushroomOrangeCPickupView (1),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/eastLoop/prisoner/interactives/interactives.unity,15118,5630050,2889570,5554014,927682532,1293882596,-570329469,-669549550
herb,mushroom,mushroomOrangeCPickupView (2),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/lowerCentral/prisoner/interactives/interactives.unity,16237,7725665,2413916,4767457,-231890163,1334117102,1989675174,-246776047
herb,mushroom,mushroomOrangeCPickupView (3),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/lowerCentral/prisoner/interactives/interactives.unity,16505,8318609,2590822,5448814,-1878332992,1136324849,-388903533,-1207776853
herb,mushroom,mushroomOrangeBPickupView (1),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/lowerCentral/prisoner/interactives/interactives.unity,17651,7085650,2351431,4443923,-1244583447,1172917878,-1340428149,1723619083
herb,mushroom,mushroomOrangeBPickupView (2),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/lowerCentral/prisoner/interactives/interactives.unity,17919,8547140,2585854,4650500,-1065631957,1087953290,1555763075,-1322879765
herb,mushroom,mushroomOrangeCPickupView (4),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/upperCentral/prisoner/interactives/interactives.unity,13352,7788491,3730123,8777803,-889893983,1186895673,48369317,-867412369
herb,mushroom,mushroomOrangeBPickupView (4),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/upperCentral/prisoner/interactives/interactives.unity,15550,5588375,3760304,9812190,-1828103183,1328559326,1121460670,1529760078
herb,mushroom,mushroomOrangeBPickupView (3),ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/upperCentral/prisoner/interactives/interactives.unity,15818,7916382,3747586,9026598,-1123540774,1097471326,39569794,-294729121
herb,mushroom,mushroomOrangeAPickupView,ExportedProject/Assets/worlds/isolaSacra/shipPrologue/shipPrologueInteriorA/interactives/interactives.unity,641130,200753408,1637550,66348708,-920624076,1331276016,-862670152,-29483647
herb,mushroom,mushroomOrangeBPickupView (3),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,632788,11699618,4412967,32368754,-835783908,1302663314,-2122212694,1775420636
herb,mushroom,mushroomOrangeBPickupView (5),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,633056,16681927,3644804,30998462,2134234881,1122099042,-1946082891,211334159
herb,mushroom,mushroomOrangeBPickupView (8),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,633324,14268694,4336944,31244354,-1325596614,1153309283,1454082191,-953628842
herb,mushroom,mushroomOrangeBPickupView (7),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,633592,14127399,4658712,30029972,1405575347,1105462139,-1262219856,1792004475
herb,mushroom,mushroomOrangeBPickupView (2),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,633860,13496484,3882811,32823706,2091527536,1277971821,-1585856335,-1881830734
herb,mushroom,mushroomOrangeBPickupView (4),ExportedProject/Assets/worlds/isolaSacra/willsFarm/willsFarmA/villageArtState/default/interactives/interactives.unity,634128,12144287,4376757,30859476,225371810,1247477509,-546491263,-471131873
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,293549,-513146,916193,393871,-1472639707,1136348915,-556895553,2108127964
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,293872,-216924,902430,1422786,1053090117,1234799579,-1965920598,1015678537
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,294195,-5883166,798883,2325872,-766786149,1338673347,1223594149,1162919784
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastA/loot/loot.unity,294518,-3566469,927334,1095106,-384724783,1318407016,-60409939,542745344
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,210142,126970088,1590226,-75333584,1174761986,1298927794,2146854833,-1124387915
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,210465,127530744,1604644,-76311704,1229297024,1236050763,-1326903657,-399542233
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,210788,125907552,1698688,-76708856,486473518,1150763469,1162020758,-680799582
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,211111,122748520,2297032,-76328160,-858071816,1189162993,253300919,945359937
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/coast/coastTowerCellar/loot/loot.unity,211434,124790160,1622666,-75130096,2078625197,1341134457,1144011148,-1255486502
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,413635,-4970414,2816508,7272660,1069659565,1281560106,-863693891,-1718829317
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,413958,982745,1451214,3565681,1526947075,1084359622,-1039754323,1492488042
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,414281,-3138092,2048640,4831116,1316850379,1137068411,967276469,-1564736304
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,414604,-6529114,908271,4925530,1093637683,1251198863,1921975445,1551645993
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,414927,-8563818,832947,2933849,1850809138,1110201477,24161682,-1433813052
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,415250,-3774447,929285,3767467,-1012906230,1232482564,413575590,1114384531
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/fortress/fortressA/loot/loot.unity,415573,742293,2262287,6854212,-648222956,1081404235,-772650569,-972909681
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1210962,30478828,6229262,16549806,-1698387208,1228859893,-220540761,478194382
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1211285,28468184,5793317,15902966,1603506929,1157205044,542247041,1687881554
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1211608,29295102,5811206,16018993,-655730197,1275639687,-1776028021,1317062227
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1211931,31357666,6212813,15643443,278616812,1321857972,-1319064673,2111124180
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1212254,29627252,6196756,16594436,1860744054,1333640784,985574307,1295665701
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,608353,-1153998,623101,8319104,-74092467,1324491947,1849964214,-1105188638
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,608676,5692577,2174731,5828850,1453482673,1291830113,1096232110,-1976432717
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,608999,3808560,3352741,10828282,353776150,1186280045,-1064135243,-1343108305
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,609322,6404485,2327690,4688209,1020592205,1323149013,-2015986274,-26406570
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,609645,6200222,4352820,11439635,1653991428,1251304547,-878721644,645141920
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,609968,9023818,2366883,3598042,-1764675287,1297697706,-1766046319,-469387473
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/outskirtsA/loot/loot.unity,610291,5771090,865387,3775037,-610456002,1205722970,955602074,293153398
ore,copper,copperOreResourceView (1),ExportedProject/Assets/worlds/isolaSacra/outskirts/potionSellerCave/loot/loot.unity,35579,86848952,3840606,-94351496,-370254433,1215266572,1910502568,584541220
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/outskirts/potionSellerCave/loot/loot.unity,35902,89088040,3666739,-95304528,967734849,1161688114,1391470997,-1767363046
ore,copper,copperOreResourceView (2),ExportedProject/Assets/worlds/isolaSacra/outskirts/potionSellerCave/loot/loot.unity,36225,86352504,3823908,-95542632,-1109096455,1115175310,492132244,-2137360113
ore,copper,copperOreResourceView (1),ExportedProject/Assets/worlds/isolaSacra/sacrament/sacramentA/loot/loot.unity,407968,14161659,985657,4104524,-1805313128,1086350637,1109642664,-173536042
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,284437,1342012,1182924,-82929680,182371355,1282686585,-1130582090,-1828707641
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,284760,-1592524,2158755,-81842664,-52077624,1253999460,624442280,441499127
ore,copper,copperOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,285083,-1809449,2144338,-82063520,2036225159,1179824967,983407528,1644045034
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,184418,98934816,752353,-57582060,2036621721,1075606277,1835733643,-5246159
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,184741,98992784,201850,-57490144,-1149684875,1238845307,430706067,83723004
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,185064,99538736,694616,-59698020,2021796453,1276968131,-1996709737,-1281314986
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,185387,100384832,615383,-56525128,-1142744494,1113302570,-1247793532,2087770045
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,185710,98756200,650772,-61344972,1506044743,1251860167,-2133252167,1935421384
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,186033,99301424,1038090,-61846684,-1940554251,1150910597,-1539408467,-94096586
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,186356,98894184,-420085,-59109704,-1808702541,1106794224,-1428071265,-793203166
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,186679,98735224,1009909,-60401908,-1476788815,1112578827,-75329106,-1133975000
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/hills/hillsCaveB/loot/loot.unity,187002,100993960,-334233,-57215716,2104903547,1135929957,-1973860172,-1000783291
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,951622,18525716,4470210,27086028,2116544753,1260198868,-1644586615,1788430318
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,951945,19462226,4141219,27477934,378335828,1338124277,1711285685,-100382225
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,952268,17106862,4450550,27609006,-1574292438,1292257929,-2147451974,2014018248
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/marinWoods/marinWoodsA/loot/loot.unity,952591,18186240,4419748,27124696,-935715476,1168354330,1804666521,-1665974566
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1214728,30783046,6047334,18184732,961626876,1189390543,-1423316843,-1062732554
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1215051,35628648,8896493,14090240,426943333,1277561834,908781200,-1829144762
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1215374,32409518,5769789,17275290,-2074534265,1085060272,1608282262,-1158763993
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1215697,25085870,6189220,15437005,1256342179,1123237690,379874996,833552066
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1216020,36743748,9001384,18102878,-591002834,1235945907,-1921261158,-101465173
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1216343,31391088,6138757,14623703,-795827060,1330996023,730401445,2117451869
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1216666,37242152,7973969,16958086,-1589368992,1168255208,-1835582048,-993276476
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1216989,26369720,5807145,20346306,1702889668,1308497275,-1968712804,173783732
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1217312,34136392,8037204,14944828,352791824,1296219371,-1170948466,1163777881
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1217635,28904652,6389104,28442624,279690445,1221758266,-2066332505,-2078151835
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1217958,27243842,7113933,16087977,1286153955,1193931958,1121161147,2043357028
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1218281,28110560,6891766,29255874,-137928147,1151693039,-1563826547,-1144000628
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1218604,30700664,8081465,14744551,1675408665,1304562823,1230382752,-1943182583
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1218927,34535244,9472573,15982183,649992456,1252158070,-786922838,258484710
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1219250,27661338,5179973,27928194,1109739419,1113175373,-1285982584,543487771
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1219573,34064308,6409703,22460500,-1803355575,1176488827,649921159,517846254
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1219896,34539440,7347241,19429458,-1430571205,1334313129,1448365204,625856943
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1220219,32953454,5919379,22634828,-2031229016,1299538093,947944111,-1015366151
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1220542,28595322,5634717,20854866,1622533740,1079348615,1091510949,-1220550016
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1220865,36429432,7980974,14762335,621313979,1146784420,1333167515,-1263877066
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1221188,31789548,5699666,13301842,1409964244,1188303243,755708328,-1211031789
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1221511,37275876,7984251,17151254,-93951300,1269864693,-2095439469,-1954300970
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1221834,29904732,5741609,19351470,-1708079497,1221339476,-923563087,-1813492898
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1222157,37027896,8907888,14648372,-675583874,1157277241,-1158306420,-590378359
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1222480,26417038,5524685,19009242,-1114593266,1163456911,615800966,1578757958
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1222803,28030402,7729971,15027405,1720711837,1086351992,-2050719585,1843202214
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1223126,31453680,6045565,19948810,-1623574799,1164555734,213881241,-922429756
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1223449,33012646,7018905,22798468,-1204612248,1292947171,-662636630,58769282
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1223772,35376340,7881616,14518835,-1772532772,1204536688,887657366,2021632466
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1224095,29680336,8623030,17901028,-20612042,1167746178,860014496,2146388325
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1224418,37141748,7973660,17012478,-1885912999,1147878341,-526007115,-375348040
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1224741,29390798,8006467,29542974,-694477962,1178414487,-377461574,138920266
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1225064,33386594,6900144,24884346,1973152143,1185260834,-1575220863,1736950435
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1225387,28026470,5938385,28934800,935487132,1183968730,1812861604,1166905739
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1225710,32521584,6263931,21059994,-1033458841,1106644919,-709207628,1042954676
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassA/loot/loot.unity,1226033,29341778,7542538,17185506,1488339824,1179190218,111294864,1208911190
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,107998,91996288,2052259,-72702816,-1897638942,1266229412,-679519074,-2000907905
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,108321,89912640,1128333,-73826240,443538032,1152961401,-386984518,759965848
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,108644,91290336,2106326,-71073792,1500664891,1267347088,-20835940,-946375290
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/mountainPass/mountainPassWolfDen/loot/loot.unity,108967,88961976,1679032,-73085552,1389347043,1105477754,695034025,333190232
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,285826,-7618909,2133196,-73536160,841116316,1243186516,-827431542,-174051116
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,286149,-4252565,1985019,-72063384,914341120,1303021841,175338924,-603687118
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,286472,-879356,2654863,-75164440,-1063811795,1264698296,413095315,-697035756
ore,iron,ironOreResourceView (1),ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,286795,3339059,2483814,-75372952,372595260,1192098805,325973130,-1634275020
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,287118,-1262157,2598502,-78034440,-993221340,1111601655,1551589310,2088426453
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,287441,-6693191,2426142,-75937872,-1740139785,1271442101,1252698539,89935511
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,287764,1096417,1826422,-79733064,1179075933,1296737675,-101299289,-766754605
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,288087,-4304732,2554527,-83516784,2111909154,1212229493,-1156887422,-1670952841
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,288410,-5624955,2646343,-70367312,345471775,1131022703,-1001945194,1557202141
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,288733,-3626107,2228224,-78112360,-869759968,1211252137,1563084708,1444358383
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,289056,-6013845,2211184,-80927784,81188729,1101673079,-1380081504,-1077948336
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,289379,-1531379,1961885,-84168800,1156968403,1263685318,-949782378,-1510844141
ore,iron,ironOreResourceView,ExportedProject/Assets/worlds/isolaSacra/sewerDungeon/sewerDungeonA/loot/loot.unity,289702,-4297195,1978859,-73652632,1372276132,1333433946,-77501297,-571192635
ore,silver,silverOreResourceView (1),ExportedProject/Assets/worlds/isolaSacra/hills/hillsA/arenaEast/default/interactives/interactives.unity,128876,20483934,2866544,-4533241,-2122353541,1189733023,-1307117696,1901886952
